DB file ID,Turbo,Rating,Origin,Year,Decade,Mass,Model,Version,RefCount,Author,Class,vehFile,Type,Aero,Aids,F/R/4WD,originalFolder,Continent,Manufacturer,Category,Scene Description,GraphicDetailsFactor,URL,Gearshift,AIstrengthFactor,tType,Name,ID,Country,Flags,MinVersion,Track Name
Mills_OuterLoopB,,,1,,,,,2.1,2,S397,,,1,,,,Installed\locations\MillsMetro_2011\2.1,North America,,55,Mills_OuterLoopB,,http://rfactor.net/downloads/getmod.php,,,Permanent,Mills_OuterLoopB,,United States,271593472,,Mills Outerloopb
Mills_OuterLoopC,,,1,,,,,2.1,2,S397,,,1,,,,Installed\locations\MillsMetro_2011\2.1,North America,,55,Mills_OuterLoopC,,http://rfactor.net/downloads/getmod.php,,,Permanent,Mills_OuterLoopC,,United States,271593472,,Mills Outerloopc
Miseluk_kart,,,1,,,,,1.01,2,lemax,,,1,,,,Installed\locations\miseluk_kart\1.01,Europe,,52,Miseluk_kart,,lemaxsimracing.com,,,,Miseluk_kart,,Serbia,2101248,,Miseluk Kart
MonteCarlo_1966,,,1,1966,1960-,,,2.1,2,S397,,,1,,,,Installed\locations\MonteCarlo_1966\2.1,Europe,,57,MonteCarlo_1966,,,,,Temporary,MonteCarlo_1966,,Monaco,271593472,,Montecarlo
Mores_Short,,,0,,,,,1.82,2,,,,1,,,,Installed\locations\Mores_2013\1.82,Europe,,0,Mores_Short,,,,,,Mores_Short,AAA9999,Italy,271593472,,Mores Short
mosportpost2013,,,0,2013,2010-,,,0.901,2,,,,1,,,,Installed\locations\Mosport (CTMP)\0.901,North America,,0,mosportpost2013,,,,,,mosportpost2013,,Canada,3149824,,Mosportpost
mosportpre2013,,,0,2013,2010-,,,0.901,2,,,,1,,,,Installed\locations\Mosport (CTMP)\0.901,North America,,0,mosportpre2013,,,,,,mosportpre2013,,Canada,3149824,,Mosportpre
Mugello_Circuit,,,2,,,,,1,1,,,,1,,,,Installed\locations\Mugello Circuit\1.0,Europe,,55,Mugello_Circuit,,,,,Permanent,Mugello_Circuit,,Italy,3145728,,Mugello Circuit
NJMP_LIGHTNING,,,2,,,,,1,1,LilSki / DIGGA,,,1,,,,Installed\locations\NJMP_Lightning\1.0,North America,,55,NJMP_LIGHTNING,,,,,Permanent,NJMP_LIGHTNING,,United States,270536704,,Njmp Lightning
NolaMP_KT_A,,,0,,,,,1.3,3,,,,1,,,,Installed\locations\NolaMP_2016\1.30,North America,,0,NolaMP_KT_A,,,,,,NolaMP_KT_A,AAA9999,United States,271593472,,Nolamp Kt A
NolaMP_KT_B,,,0,,,,,1.3,3,,,,1,,,,Installed\locations\NolaMP_2016\1.30,North America,,0,NolaMP_KT_B,,,,,,NolaMP_KT_B,AAA9999,United States,271593472,,Nolamp Kt B
NolaMP_KT_C,,,0,,,,,1.3,3,,,,1,,,,Installed\locations\NolaMP_2016\1.30,North America,,0,NolaMP_KT_C,,,,,,NolaMP_KT_C,AAA9999,United States,271593472,,Nolamp Kt C
NolaMP_KT_D,,,0,,,,,1.3,3,,,,1,,,,Installed\locations\NolaMP_2016\1.30,North America,,0,NolaMP_KT_D,,,,,,NolaMP_KT_D,AAA9999,United States,271593472,,Nolamp Kt D
NolaMP_KT_E,,,0,,,,,1.3,3,,,,1,,,,Installed\locations\NolaMP_2016\1.30,North America,,0,NolaMP_KT_E,,,,,,NolaMP_KT_E,AAA9999,United States,271593472,,Nolamp Kt E
NolaMP_RT_A,,,0,,,,,1.3,3,,,,1,,,,Installed\locations\NolaMP_2016\1.30,North America,,0,NolaMP_RT_A,,,,,,NolaMP_RT_A,AAA9999,United States,271593472,,Nolamp Rt A
NolaMP_RT_B,,,0,,,,,1.3,3,,,,1,,,,Installed\locations\NolaMP_2016\1.30,North America,,0,NolaMP_RT_B,,,,,,NolaMP_RT_B,AAA9999,United States,271593472,,Nolamp Rt B
NolaMP_RT_C,,,0,,,,,1.3,3,,,,1,,,,Installed\locations\NolaMP_2016\1.30,North America,,0,NolaMP_RT_C,,,,,,NolaMP_RT_C,AAA9999,United States,271593472,,Nolamp Rt C
NolaMP_RT_D,,,0,,,,,1.3,3,,,,1,,,,Installed\locations\NolaMP_2016\1.30,North America,,0,NolaMP_RT_D,,,,,,NolaMP_RT_D,AAA9999,United States,271593472,,Nolamp Rt D
NolaMP_RT_INDYCAR,,,0,,,,,1.3,3,,,,1,,,,Installed\locations\NolaMP_2016\1.30,North America,,0,NolaMP_RT_INDYCAR,,,,,,NolaMP_RT_INDYCAR,AAA9999,United States,271593472,,Nolamp Rt Indycar
NORDSCHLEIFE2_24HOUR,,,2,1924,1920-,,,2.3,2,,,,1,,,,Installed\locations\Nordschleife2\2.30,Europe,,55,NORDSCHLEIFE2_24HOUR,,http://getmod.srrs-racing.net/getmod.php/DJC,,,Permanent,NORDSCHLEIFE2_24HOUR,,Germany,3158016,,Nordschleife2 Hour
Nordschleife2_Tourist_Autumn,,,2,,,,,2.3,2,,,,1,,,,Installed\locations\Nordschleife2\2.30,Europe,,55,Nordschleife2_Tourist_Autumn,,http://getmod.srrs-racing.net/getmod.php/DJC,,,Permanent,Nordschleife2_Tourist_Autumn,,Germany,3158016,,Nordschleife2 Tourist Autumn
Nordschleife2_Tourist_Summer,,,2,,,,,2.3,2,,,,1,,,,Installed\locations\Nordschleife2\2.30,Europe,,55,Nordschleife2_Tourist_Summer,,http://getmod.srrs-racing.net/getmod.php/DJC,,,Permanent,Nordschleife2_Tourist_Summer,,Germany,3158016,,Nordschleife2 Tourist Summer
NORDSCHLEIFE2_VLN,,,2,,,,,2.3,2,,,,1,,,,Installed\locations\Nordschleife2\2.30,Europe,,55,NORDSCHLEIFE2_VLN,,http://getmod.srrs-racing.net/getmod.php/DJC,,,Permanent,NORDSCHLEIFE2_VLN,,Germany,3158016,,Nordschleife2 Vln
NORISRING,,,0,,,,,1.15,1,,,,1,,,,Installed\locations\Norisring\1.15,Europe,,57,NORISRING,,,,,Temporary,NORISRING,,Germany,270536704,,Norisring
Nuer_EuropeanGP,,,2,,,,,0.98,2,ISI,,,1,,,,Installed\locations\NuerburgRing\0.98,Europe,,55,Nuer_EuropeanGP,,,,,Permanent,Nuer_EuropeanGP,,Germany,3149824,,Nuer Europeangp
Nuer_Sprint,,,2,,,,,0.98,2,ISI,,,1,,,,Installed\locations\NuerburgRing\0.98,Europe,,55,Nuer_Sprint,,,,,Permanent,Nuer_Sprint,,Germany,3149824,,Nuer Sprint
OULTONPARK_FOS,,,0,,,,,1.25,4,,,,1,,,,Installed\locations\oulton_park_circuit_2015\1.25,Europe,,55,OULTONPARK_FOS,,,,,Permanent,OULTONPARK_FOS,,United Kingdom,271593472,,Oultonpark Fos
OULTONPARK_INT,,,0,,,,,1.25,4,,,,1,,,,Installed\locations\oulton_park_circuit_2015\1.25,Europe,,55,OULTONPARK_INT,,,,,Permanent,OULTONPARK_INT,,United Kingdom,271593472,,Oultonpark Int
OULTONPARK_INTNC,,,0,,,,,1.25,4,,,,1,,,,Installed\locations\oulton_park_circuit_2015\1.25,Europe,,55,OULTONPARK_INTNC,,,,,Permanent,OULTONPARK_INTNC,,United Kingdom,271593472,,Oultonpark Intnc
OULTONPARK_INTNC_DRS,,,0,,,,,1.25,4,,,,1,,,,Installed\locations\oulton_park_circuit_2015\1.25,Europe,,55,OULTONPARK_INTNC_DRS,,,,,Permanent,OULTONPARK_INTNC_DRS,,United Kingdom,271593472,,Oultonpark Intnc Drs
OULTONPARK_ISL,,,0,,,,,1.25,4,,,,1,,,,Installed\locations\oulton_park_circuit_2015\1.25,Europe,,55,OULTONPARK_ISL,,,,,Permanent,OULTONPARK_ISL,,United Kingdom,271593472,,Oultonpark Isl
PalmBeachKart,,,0,,,,,2.2,2,,,,1,,,,Installed\locations\PalmBeach_2012\2.20,North America,,0,PalmBeachKart,,,,,,PalmBeachKart,AAA9999,United States,271593472,,Palmbeachkart
PalmBeachRC,,,0,,,,,2.2,2,,,,1,,,,Installed\locations\PalmBeach_2012\2.20,North America,,0,PalmBeachRC,,,,,,PalmBeachRC,AAA9999,United States,271593472,,Palmbeachrc
PHILLIPISLAND_2013,,,2,2013,2010-,,,0.65,2,,,,1,,,,Installed\locations\phillip island\0.65,Oceania,,55,PHILLIPISLAND_2013,,,,,Permanent,PHILLIPISLAND_2013,,Australia,271593472,,Phillipisland
Portimao_C1,,,0,,,,,1.13,2,,,,1,,,,Installed\locations\Portimao\1.13,Europe,,55,Portimao_C1,,,,,Permanent,Portimao_C1,,Portugal,271593472,,Portimao C1
Portimao_C6,,,0,,,,,1.13,2,,,,1,,,,Installed\locations\Portimao\1.13,Europe,,55,Portimao_C6,,,,,Permanent,Portimao_C6,,Portugal,271593472,,Portimao C6
PIR_CHICANE,,,1,,,,,0.18,1,Alex Coutie,,,1,,,,Installed\locations\Portland_International_Raceway\0.18,North America,,55,PIR_CHICANE,,,,,Permanent,PIR_CHICANE,,United States,270536704,,Pir Chicane
PIR_NOCHICANE,,,1,,,,,0.18,1,Alex Coutie,,,1,,,,Installed\locations\Portland_International_Raceway\0.18,North America,,55,PIR_NOCHICANE,,,,,Permanent,PIR_NOCHICANE,,United States,270536704,,Pir Nochicane
Portugal_GP,,,0,,,,,2.28,3,,,,1,,,,Installed\locations\Portugal_2009\2.28,Europe,,0,Portugal_GP,,,,,,Portugal_GP,AAA9999,Portugal,271593472,,Portugal GP
Portugal_GT,,,0,,,,,2.28,3,,,,1,,,,Installed\locations\Portugal_2009\2.28,Europe,,0,Portugal_GT,,,,,,Portugal_GT,AAA9999,Portugal,271593472,,Portugal Gt
QuebecKart_RT1,,,1,,,,,1.11,3,S397,,,1,,,,Installed\locations\QuebecSuperKart_2011\1.11,North America,,55,QuebecKart_RT1,,http://rfactor.net/downloads/getmod.php,,,Permanent,QuebecKart_RT1,,Canada,271593472,,Quebeckart Rt1
QuebecKart_RT2,,,1,,,,,1.11,3,S397,,,1,,,,Installed\locations\QuebecSuperKart_2011\1.11,North America,,55,QuebecKart_RT2,,http://rfactor.net/downloads/getmod.php,,,Permanent,QuebecKart_RT2,,Canada,271593472,,Quebeckart Rt2
QuebecKart_RT3,,,1,,,,,1.11,3,S397,,,1,,,,Installed\locations\QuebecSuperKart_2011\1.11,North America,,55,QuebecKart_RT3,,http://rfactor.net/downloads/getmod.php,,,Permanent,QuebecKart_RT3,,Canada,271593472,,Quebeckart Rt3
QuebecKart_RT4,,,1,,,,,1.11,3,S397,,,1,,,,Installed\locations\QuebecSuperKart_2011\1.11,North America,,55,QuebecKart_RT4,,http://rfactor.net/downloads/getmod.php,,,Permanent,QuebecKart_RT4,,Canada,271593472,,Quebeckart Rt4
HUNGARORING,,,2,,,,,1.56,2,RaceRfactor,,,1,,,,Installed\locations\RaceRfactor_Hungaroring_2013\1.56,Europe,,55,HUNGARORING,,http://racerfactor.com/es/,,,Permanent,HUNGARORING,,Serbia,3158016,,Hungaroring
Monza_ACCD,,,2,,,,,1.96,3,"ISI, McNolo & lagg",,,1,,,,Installed\locations\RaceRfactor_Monza_2014\1.96,Europe,,55,Monza_ACCD,,http://www.racerfactor.com,,,Permanent,Monza_ACCD,,Ireland,271593472,,Monza Accd
Monza_SRE,,,1,,,,,1,1,Frenky,,,1,,,,Installed\locations\RaceRfactor_Monza_2014\1.96,Europe,,55,Monza_SRE,,http://www.racerfactor.com,,,Permanent,Monza_SRE,,Ireland,3145728,,Monza Sre
SPA,,,2,,,,,1.48,3,RaceRfactor,,,1,,,,Installed\locations\RaceRfactor_Spa_2013\1.48,Europe,,55,SPA,,http://www.racerfactor.com,,,Permanent,SPA,,Belgium,3158016,,Spa
Long,,,0,,,,,1.02,1,LilSki,,,1,,,,Installed\locations\Riverside International Raceway\1.02,North America,,55,Long,,,,,Permanent,Long,,United States,270536704,,Long
Nascar,,,0,,,,,1.02,1,LilSki,,,1,,,,Installed\locations\Riverside International Raceway\1.02,North America,,55,Nascar,,,,,Permanent,Nascar,,United States,270536704,,Nascar
Short,,,0,,,,,1.02,1,LilSki,,,1,,,,Installed\locations\Riverside International Raceway\1.02,North America,,55,Short,,,,,Permanent,Short,,United States,270536704,,Short
ra2016bend,,,1,2016,2010-,,,1.4,2,Bela Valko,,,1,,,,Installed\locations\Road America 2016\1.4,North America,,55,ra2016bend,,,,,Permanent,ra2016bend,,United States,271593472,,Rabend
ra2016,,,1,2016,2010-,,,1.4,2,Bela Valko,,,1,,,,Installed\locations\Road America 2016\1.4,North America,,55,ra2016,,,,,Permanent,ra2016,,United States,271593472,,Ra
RoadAtlanta2017,,,0,2017,2010-,,,1.1,2,,,,1,,,,Installed\locations\RoadAtlanta2017\1.10,North America,,0,RoadAtlanta2017,,,,,,RoadAtlanta2017,,United States,271593472,,Roadatlanta
Sachsenring_GP,,,0,,,,,1.13,2,,,,1,,,,Installed\locations\Sachsenring_GP\1.13,Europe,,55,Sachsenring_GP,,,,,Permanent,Sachsenring_GP,,Germany,271593472,,Sachsenring GP
SALZBURGRING,,,2,,,,,1.01,2,DiGGa,,,1,,,,Installed\locations\Salzburgring_2016\1.01,Europe,,55,SALZBURGRING,,,,,Permanent,SALZBURGRING,,Austria,271593472,,Salzburgring
SaoPauloGP,,,1,,,,,1.07,2,S397,,,1,,,,Installed\locations\SaoPaulo_2013\1.07,South America,,55,SaoPauloGP,,,,,Permanent,SaoPauloGP,,Brazil,3158016,,Saopaulogp
Sao_Paulo_Streets,,,2,,,,,1.1,1,,,,1,,,,Installed\locations\Sao_Paulo_Streets\1.1,North America,,57,Sao_Paulo_Streets,,,,,Temporary,Sao_Paulo_Streets,,United States,3145728,,Sao Paulo Streets
Sebring_12h,,,1,2012,2010-,,,2.02,2,Virtua_LM,,,1,,,,Installed\locations\Sebring_Virtua_LM\2.02,North America,,55,Sebring_12h,,www.virtua-lm.com,,,Permanent,Sebring_12h,,United States,3149824,,Sebring H
Sebring_12h_le,,,1,2012,2010-,,,2.02,2,Virtua_LM,,,1,,,,Installed\locations\Sebring_Virtua_LM\2.02,North America,,55,Sebring_12h_le,,www.virtua-lm.com,,,Permanent,Sebring_12h_le,,United States,3149824,,Sebring H Le
Sebring_Club,,,1,,,,,2.02,2,Virtua_LM,,,1,,,,Installed\locations\Sebring_Virtua_LM\2.02,North America,,55,Sebring_Club,,www.virtua-lm.com,,,Permanent,Sebring_Club,,United States,3149824,,Sebring Club
Sebring_Modified,,,1,,,,,2.02,2,Virtua_LM,,,1,,,,Installed\locations\Sebring_Virtua_LM\2.02,North America,,55,Sebring_Modified,,www.virtua-lm.com,,,Permanent,Sebring_Modified,,United States,3149824,,Sebring Modified
Silverstone90s,,,2,1990,1990-,,,0.36,2,philrob Rf1 to rf2 convert dx11,,,1,,,,Installed\locations\Silverstone90s\0.36,Europe,,55,Silverstone90s,,,,,Permanent,Silverstone90s,1412,United Kingdom,3158016,,Silverstones
RoadAmerica_Full,,,1,,,,,1.42,2,VLM/SimHQM,,,1,,,,Installed\locations\SMVLM_RoadAmerica\1.42,North America,,55,RoadAmerica_Full,,,,,Permanent,RoadAmerica_Full,,United States,271593472,,Roadamerica Full
Bush_Creek_Sprint,,,2,,,,,0.1,2,senormen,,,1,,,,Installed\locations\sm_Aspen_v0.1\0.1,North America,,56,Bush_Creek_Sprint,,,,,Rally,Bush_Creek_Sprint,,United States,3158016,,Bush Creek Sprint
Autodromo_di_Imola_DRS,,,2,,,,,1.2,3,senormen,,,1,,,,Installed\locations\sm_Autodromo_di_Imola_v1.2\1.2,Europe,,55,Autodromo_di_Imola_DRS,,,,,Permanent,Autodromo_di_Imola_DRS,,Italy,3158016,,Autodromo Di Imola Drs
Autodromo_di_Imola_Endurance,,,2,,,,,1.2,3,senormen,,,1,,,,Installed\locations\sm_Autodromo_di_Imola_v1.2\1.2,Europe,,55,Autodromo_di_Imola_Endurance,,,,,Permanent,Autodromo_di_Imola_Endurance,,Italy,3158016,,Autodromo Di Imola Endurance
Autodromo_di_Imola_GP,,,2,,,,,1.2,3,senormen,,,1,,,,Installed\locations\sm_Autodromo_di_Imola_v1.2\1.2,Europe,,55,Autodromo_di_Imola_GP,,,,,Permanent,Autodromo_di_Imola_GP,,Italy,3158016,,Autodromo Di Imola GP
Circuito_de_Jerez_Chicane,,,0,,,,,1.26,2,,,,1,,,,Installed\locations\sm_Circuito_de_Jerez_dd\1.26,Europe,,55,Circuito_de_Jerez_Chicane,,,,,Permanent,Circuito_de_Jerez_Chicane,,Spain,271593472,,Circuito De Jerez Chicane
Circuito_de_Jerez_GP,,,0,,,,,1.26,2,,,,1,,,,Installed\locations\sm_Circuito_de_Jerez_dd\1.26,Europe,,55,Circuito_de_Jerez_GP,,,,,Permanent,Circuito_de_Jerez_GP,,Spain,271593472,,Circuito De Jerez GP
DPARK_GP,,,2,,,,,1.53,2,senormen,,,1,,,,Installed\locations\sm_donington_park_v1.53\1.53,Europe,,0,DPARK_GP,,,,,,DPARK_GP,,United Kingdom,271593472,,Dpark GP
DPARK_NATIONAL,,,2,,,,,1.53,2,senormen,,,1,,,,Installed\locations\sm_donington_park_v1.53\1.53,Europe,,0,DPARK_NATIONAL,,,,,,DPARK_NATIONAL,,United Kingdom,271593472,,Dpark National
Kyalami_Legends,,,2,,,,,1.01LE,2,senormen,,,1,,,,Installed\locations\sm_Kyalami_Legends_v1.01LE\1.01LE,Africa,,55,Kyalami_Legends,,,,,Permanent,Kyalami_Legends,,Egypt,3158016,,Kyalami Legends
Misano_World_Circuit,,,0,,,,,1.21,1,senormen,,,1,,,,Installed\locations\sm_Misano_World_Circuit_v1.21\1.21,Europe,,55,Misano_World_Circuit,,,,,Permanent,Misano_World_Circuit,,United Kingdom,270536704,,Misano World Circuit
Red_Bull_Ring_GP,,,2,,,,,1.3,2,senormen,,,1,,,,Installed\locations\sm_Red_Bull_Ring_v1.3\1.3,Europe,,55,Red_Bull_Ring_GP,,,,,Permanent,Red_Bull_Ring_GP,,United Kingdom,3158016,,Red Bull Ring GP
Red_Bull_Ring_National,,,2,,,,,1.3,2,senormen,,,1,,,,Installed\locations\sm_Red_Bull_Ring_v1.3\1.3,Europe,,55,Red_Bull_Ring_National,,,,,Permanent,Red_Bull_Ring_National,,United Kingdom,3158016,,Red Bull Ring National
Ring_Knutstorp,,,2,,,,,1,2,senormen,,,1,,,,Installed\locations\sm_Ring_Knutstorp_v1.0\1.0,Europe,,55,Ring_Knutstorp,,,,,Permanent,Ring_Knutstorp,,Sweden,271593472,,Ring Knutstorp
Silverstone_Legends,,,2,,,,,1.4,2,senormen,,,1,,,,Installed\locations\sm_Silverstone_Legends_v1.4\1.4,Europe,,55,Silverstone_Legends,,,,,Permanent,Silverstone_Legends,,United Kingdom,271593472,,Silverstone Legends
Singapore_GP,,,2,,,,,0.11,2,senormen,,,1,,,,Installed\locations\sm_Singapore_v0.11\0.11,Asia,,57,Singapore_GP,,,,,Temporary,Singapore_GP,,Singapore,3158016,,Singapore GP
Snett_100,,,2,,,,,1.02,3,senormen,,,1,,,,Installed\locations\sm_snetterton_v1.02\1.02,Europe,,55,Snett_100,,,,,Permanent,Snett_100,,United Kingdom,3158016,,Snett 100
Snett_200,,,2,,,,,1.02,3,senormen,,,1,,,,Installed\locations\sm_snetterton_v1.02\1.02,Europe,,55,Snett_200,,,,,Permanent,Snett_200,,United Kingdom,3158016,,Snett 200
Snett_300,,,2,,,,,1.02,3,senormen,,,1,,,,Installed\locations\sm_snetterton_v1.02\1.02,Europe,,55,Snett_300,,,,,Permanent,Snett_300,,United Kingdom,3158016,,Snett 300
Spielberg_Historic,,,2,,,,,1,1,,,,1,,,,Installed\locations\Spielberg_Historic\1.0,Europe,,55,Spielberg_Historic,,,,,Permanent,Spielberg_Historic,a18d6ed8e9215c89dc002015e995a7ce0303390a6a861b40509ecccae0effacb,Austria,3145728,,Spielberg Historic
Sportsland_SUGO,,,2,,,,,1.05,1,,,,1,,,,Installed\locations\Sportsland_Sugo\1.05,Asia,,55,Sportsland_SUGO,,,,,Permanent,Sportsland_SUGO,,Japan,3145728,,Sportsland Sugo
Sportsland_SUGO_NC,,,2,,,,,1.1,2,"R07 conv Corti,DX11 and update prob",,,1,,,,Installed\locations\Sportsland_Sugo\1.05,Asia,,57,Sportsland_SUGO_NC,,,,,Temporary,Sportsland_SUGO_NC,,Japan,3149824,,Sportsland Sugo Nc
EasternCreek_Druitt,,,0,,,,,1,1,,,,1,,,,Installed\locations\Sydney Motorsport Park\1.00,Oceania,,0,EasternCreek_Druitt,,,,,,EasternCreek_Druitt,,Australia,270536704,,Easterncreek Druitt
EasternCreek_Gardner,,,0,,,,,1,1,,,,1,,,,Installed\locations\Sydney Motorsport Park\1.00,Oceania,,0,EasternCreek_Gardner,,,,,,EasternCreek_Gardner,,Australia,270536704,,Easterncreek Gardner
THRUXTON,,,1,,,,,0.99,2,,,,1,,,,Installed\locations\thruxton\0.99,Europe,,55,THRUXTON,,,,,Permanent,THRUXTON,,United Kingdom,271593472,,Thruxton
Toban_Long,,,1,,,,,1.1,2,S397,,,1,,,,Installed\locations\TobanRP_2016\1.1,North America,,55,Toban_Long,,http://rfactor.net/downloads/getmod.php,,,Permanent,Toban_Long,,United States,3158016,,Toban Long
Toban_Long_24,,,1,1924,1920-,,,1.1,2,S397,,,1,,,,Installed\locations\TobanRP_2016\1.1,North America,,55,Toban_Long_24,,http://rfactor.net/downloads/getmod.php,,,Permanent,Toban_Long_24,,United States,3158016,,Toban Long
TOBAN_LONG_REV,,,1,,,,,1.1,2,S397,,,1,,,,Installed\locations\TobanRP_2016\1.1,North America,,55,TOBAN_LONG_REV,,http://rfactor.net/downloads/getmod.php,,,Permanent,TOBAN_LONG_REV,,United States,3158016,,Toban Long Rev
TOBAN_Medium,,,1,,,,,1.1,2,S397,,,1,,,,Installed\locations\TobanRP_2016\1.1,North America,,55,TOBAN_Medium,,http://rfactor.net/downloads/getmod.php,,,Permanent,TOBAN_Medium,,United States,3158016,,Toban Medium
TOBAN_Medium_REV,,,1,,,,,1.1,2,S397,,,1,,,,Installed\locations\TobanRP_2016\1.1,North America,,55,TOBAN_Medium_REV,,http://rfactor.net/downloads/getmod.php,,,Permanent,TOBAN_Medium_REV,,United States,3158016,,Toban Medium Rev
TOBAN_Short,,,1,,,,,1.1,2,S397,,,1,,,,Installed\locations\TobanRP_2016\1.1,North America,,55,TOBAN_Short,,http://rfactor.net/downloads/getmod.php,,,Permanent,TOBAN_Short,,United States,3158016,,Toban Short
TOBAN_Short_REV,,,1,,,,,1.1,2,S397,,,1,,,,Installed\locations\TobanRP_2016\1.1,North America,,55,TOBAN_Short_REV,,http://rfactor.net/downloads/getmod.php,,,Permanent,TOBAN_Short_REV,,United States,3158016,,Toban Short Rev
Vancouver,,,2,,,,,1.1,1,,,,1,,,,Installed\locations\Vancouver\1.1,North America,,57,Vancouver,,,,,Temporary,Vancouver,,United States,3145728,,Vancouver
Full,,,2,,,,,0.85,2,Nibiru,,,1,,,,Installed\locations\VIR_v085\0.85,North America,,55,Full,,,,,Permanent,Full,,United States,271593472,,Full
Full_Oak,,,2,,,,,0.85,2,Nibiru,,,1,,,,Installed\locations\VIR_v085\0.85,North America,,55,Full_Oak,,,,,Permanent,Full_Oak,,United States,271593472,,Full Oak
GRAND,,,2,,,,,0.85,2,Nibiru,,,1,,,,Installed\locations\VIR_v085\0.85,North America,,55,GRAND,,,,,Permanent,GRAND,,United States,271593472,,Grand
NORTH,,,2,,,,,0.85,2,Nibiru,,,1,,,,Installed\locations\VIR_v085\0.85,North America,,55,NORTH,,,,,Permanent,NORTH,,United States,271593472,,North
PATRIOT,,,2,,,,,0.85,2,Nibiru,,,1,,,,Installed\locations\VIR_v085\0.85,North America,,55,PATRIOT,,,,,Permanent,PATRIOT,,United States,271593472,,Patriot
PATRIOT_Reverse,,,2,,,,,0.85,2,Nibiru,,,1,,,,Installed\locations\VIR_v085\0.85,North America,,55,PATRIOT_Reverse,,,,,Permanent,PATRIOT_Reverse,,United States,271593472,,Patriot Reverse
South,,,2,,,,,0.85,2,Nibiru,,,1,,,,Installed\locations\VIR_v085\0.85,North America,,55,South,,,,,Permanent,South,,United States,271593472,,South
Rouen 1955-70,,,0,1955,1950-,,,0.97,2,,,,1,,,,Installed\locations\VLM_Rouen-Les-Essarts_sj.dd\0.97,Europe,,57,Rouen 1955-70,,,,,Temporary,Rouen 1955-70,,France,271593472,,Rouen -70
Rouen 1974-94,,,0,1974,1970-,,,0.97,2,,,,1,,,,Installed\locations\VLM_Rouen-Les-Essarts_sj.dd\0.97,Europe,,57,Rouen 1974-94,,,,,Temporary,Rouen 1974-94,,France,271593472,,Rouen -94
WatkinsGlen_Chicane,,,3,,,,,0.85,2,Garry Cross,,,1,,,,Installed\locations\Watkins_Glen_2016\0.85,North America,,55,WatkinsGlen_Chicane,,,,,Permanent,WatkinsGlen_Chicane,,United States,271593472,,Watkinsglen Chicane
WatkinsGlen_Full,,,3,,,,,0.85,2,Garry Cross,,,1,,,,Installed\locations\Watkins_Glen_2016\0.85,North America,,55,WatkinsGlen_Full,,,,,Permanent,WatkinsGlen_Full,,United States,271593472,,Watkinsglen Full
WatkinsGlen_Nascar,,,3,,,,,0.85,2,Garry Cross,,,1,,,,Installed\locations\Watkins_Glen_2016\0.85,North America,,55,WatkinsGlen_Nascar,,,,,Permanent,WatkinsGlen_Nascar,,United States,271593472,,Watkinsglen Nascar
Watkins_Glen_Boot,,,1,,,,,1.02,2,,,,1,,,,Installed\locations\Watkins_Glen_International\1.02,North America,,55,Watkins_Glen_Boot,,,,,Permanent,Watkins_Glen_Boot,,United States,271593472,,Watkins Glen Boot
Watkins_Glen_Boot_END,,,1,,,,,1.02,2,,,,1,,,,Installed\locations\Watkins_Glen_International\1.02,North America,,55,Watkins_Glen_Boot_END,,,,,Permanent,Watkins_Glen_Boot_END,,United States,271593472,,Watkins Glen Boot End
Watkins_Glen_Boot_NC,,,1,,,,,1.02,2,,,,1,,,,Installed\locations\Watkins_Glen_International\1.02,North America,,55,Watkins_Glen_Boot_NC,,,,,Permanent,Watkins_Glen_Boot_NC,,United States,271593472,,Watkins Glen Boot Nc
Watkins_Glen_Boot_NC_END,,,1,,,,,1.02,2,,,,1,,,,Installed\locations\Watkins_Glen_International\1.02,North America,,55,Watkins_Glen_Boot_NC_END,,,,,Permanent,Watkins_Glen_Boot_NC_END,,United States,271593472,,Watkins Glen Boot Nc End
Watkins_Glen_Short,,,1,,,,,1.02,2,,,,1,,,,Installed\locations\Watkins_Glen_International\1.02,North America,,55,Watkins_Glen_Short,,,,,Permanent,Watkins_Glen_Short,,United States,271593472,,Watkins Glen Short
Watkins_Glen_Short_END,,,1,,,,,1.02,2,,,,1,,,,Installed\locations\Watkins_Glen_International\1.02,North America,,55,Watkins_Glen_Short_END,,,,,Permanent,Watkins_Glen_Short_END,,United States,271593472,,Watkins Glen Short End
Watkins_Glen_Short_NC,,,1,,,,,1.02,2,,,,1,,,,Installed\locations\Watkins_Glen_International\1.02,North America,,55,Watkins_Glen_Short_NC,,,,,Permanent,Watkins_Glen_Short_NC,,United States,271593472,,Watkins Glen Short Nc
Watkins_Glen_Short_NC_END,,,1,,,,,1.02,2,,,,1,,,,Installed\locations\Watkins_Glen_International\1.02,North America,,55,Watkins_Glen_Short_NC_END,,,,,Permanent,Watkins_Glen_Short_NC_END,,United States,271593472,,Watkins Glen Short Nc End
ZandvoortClub,,,0,,,,,1.05,1,,,,1,,,,Installed\locations\Zandvoort_2017\1.05,Europe,,0,ZandvoortClub,,,,,,ZandvoortClub,AAA9999,Netherlands,270536704,,Zandvoortclub
ZandvoortEast,,,0,,,,,1.05,1,,,,1,,,,Installed\locations\Zandvoort_2017\1.05,Europe,,0,ZandvoortEast,,,,,,ZandvoortEast,AAA9999,Netherlands,270536704,,Zandvoorteast
